Name,PhoneNumber,Address,CostRange,Cuisine
'Jerseys Sports Bar and Grille',(770) 790-5740,"'2460 Cumberland Pkwy SE, Suite 110'",2,"'American,Bar Food'"
'Famous Joes',(770) 271-5637,"'745 Chastain Rd NW Ste 1030, Kennesaw'",3,"'American,Steak'"
'Bite Bistro  Bar',(770) 754-5500,"'6426 Bells Ferry Road, Woodstock'",3,'New American'
'The Pinewood Tippling Room',(404) 373-5507,'3290 Hamilton Mill Road',3,"'American,Southern,Cajun,New American'"
'Sabor Inka Peruvian Cuisine',(770) 564-9136,"'11500 Webb Bridge Way, Ste A9'",2,"'Latin American,Seafood,Peruvian'"
'Peach & the Porkchop',(770) 696-5409,"'254 W Ponce De Leon Ave, Decatur'",2,"'Southern,New American'"
'Carrabba's Italian Grill',,"'960 Pleasant Hill Road, Suite E, Lawrenceville'",2,"'Italian,Pizza'"
'Copper Cove Indian Bistro',(404) 923-3030,'12040 Etris Road D100',2,'Indian'
'Rafferty's Restaurant & Bar',(770) 792-8001,'1160 Ernest West Barrett Parkway NW',2,'American'
'Dominick's of Buford',(770) 614-0019,"'2991 N Fulton Drive NE, Buckhead, Atlanta'",2,'Italian'
'Singha Thai',(770) 390-8619,"'2501 Cobb Pl Ln NW, Kennesaw'",2,'Thai'
'Carrabba's Italian Grill',,"'22 Buford Village Way #211, Buford'",3,"'Italian,Seafood,Steak'"
'Tacos N Subs',(770) 382-7321,"'5554 Chamblee Dunwoody Rd, Atlanta'",1,"'Mexican,Sandwich'"
'LongHorn Steakhouse',(770) 924-5494,'1210 Ashford Crossing',3,"'American,Steak'"
'The Olive Tree Restaurant Villa Rica',(770) 456-6456,"'4 N Tennessee Street, Cartersville'",4,"'Italian,Greek'"
'Hoki Japanese Restaurant',(770) 690-0555,'1420 Towne Lake Parkway',3,"'Japanese,Sushi'"
'The Ivy Buckhead',(404) 941-3081,"'150 Stone Street, Villa Rica'",2,"'American,Bar Food'"
'TINY Bistro',(404) 745-9561,"'3300 Cobb Parkway #114, Vinings, Atlanta'",2,"'American,Sandwich'"
'Thai Star',(770) 326-9991,"'3717 Roswell Road NE, Buckhead, Atlanta'",2,'Thai'
'Fung Mei',(770) 935-8888,"'1039 Marietta Street, Atlanta'",2,'Chinese'
'Foundation Social Eatery',(770) 641-8877,"'5370 Peachtree Industrial Blvd, Norcross'",3,'New American'
'Mint 2 Thai-Sushi',(678) 999-9888,"'1605 Pleasant Hill Rd, Duluth'",3,"'Thai,Sushi'"
'45 South Cafe',(770) 409-4009,"'1570 Holcomb Bridge Road, Roswell'",1,"'Breakfast,Coffee and Tea,Sandwich'"
'Le Mekong Vietnamese Cuisine',(770) 622-5000,"'1359 Clairmont Road, Decatur'",1,"'Chinese,Thai,Vietnamese'"
'La Cocina Mexican Restaurant',(770) 422-1455,"'45 S. Peachtree Street, Norcross'",3,"'Mexican,Tex-Mex'"
'ParkGrounds',(678) 528-9901,"'10900 Medlock Bridge Rd Ste 105, Johns Creek'",1,"'Cafe,Coffee and Tea,Sandwich'"
'Swan Coach House',(404) 261-0636,"'1727 Mars Hill Road NW, Acworth'",2,"'American,Southern'"
'Newk's Express Cafe',(678) 365-4410,"'142 Flat Shoals Avenue SE, Atlanta'",1,"'American,Pizza,Sandwich'"
'Ssam Burger',(404) 609-5533,"'3130 Slaton Drive NW, Buckhead, Atlanta'",1,"'Asian,Burger'"
'Rudy's New York Pizza',(770) 813-5585,"'4330 Peachtree Rd NE, Atlanta'",2,"'Italian,Pizza'"
'Pollo Tropical',(770) 339-7913,"'2072 Defoors Ferry Road NW, Atlanta'",1,"'Fast Food,Latin American,Caribbean'"
'Song Do Korean BBQ',(770) 497-9799,"'3780 Old Norcross Road, Duluth'",3,"'Asian,BBQ,Korean'"
'Mona Lisa Italian Restaurant',(678) 822-6662,"'825 Duluth Highway, Lawrenceville'",3,"'Italian,Pizza'"
'Inman Perk Coffee',(678) 705-4545,"'3616 Satellite Blvd., Duluth'",1,"'Desserts,Coffee and Tea'"
'Shish Kabob Mediterranean Grill',(770) 499-7399,"'8465 Holcomb Bridge Road, Johns Creek'",2,'Middle Eastern'
'Kani House',(770) 495-7989,"'240 N Highland Avenue NE, Atlanta'",3,"'Japanese,Sushi'"
'Kochi',(770) 939-3831,"'962 Roswell St SE, Marietta'",3,"'Japanese,Sushi'"
'RuChDa Wings',(770) 474-7277,"'10820 Abbotts Bridge Road, Johns Creek'",1,"'American,Fast Food'"
'Chattahoochee Coffee Company',(770) 955-0788,"'4306 Lawrenceville Highway, Tucker'",1,'Coffee and Tea'
'Tea Leaves & Thyme',(770) 516-2609,"'1465 Hudson Bridge Rd. #119, Stockbridge'",2,'British'
'Big Easy Grille',(404) 352-2777,"'6640 Akers Mill Road., Atlanta'",2,"'Burger,Sandwich,Cajun,Creole'"
'The Bird Rotisserie & Sports',(770) 804-8288,"'8990 Main St, Woodstock'",2,"'American,Bar Food'"
'Duck's Cosmic Kitchen',(404) 371-8823,"'1193 Collier Road NW, Atlanta'",2,"'Cafe,Breakfast'"
'Kiri',(404) 875-0800,'4719 Ashford Dunwoody Road Ste 101',2,"'Japanese,Korean'"
'Cafe Au Lait',(770) 641-9607,"'111 New Street, Decatur'",1,"'Breakfast,Coffee and Tea'"
'The Local',(404) 873-5002,"'931 Monroe Drive, Suite A 101, Atlanta'",1,'American'
'Dakota Blue',(404) 589-8002,"'2300 Holcomb Bridge Rd, Roswell'",1,"'American,Mexican,Southwestern'"
'Thai House',(770) 993-1688,"'758 Ponce De Leon Ave NE, Atlanta'",2,"'Chinese,Thai'"
'El Taco Veloz',(770) 936-9094,"'454 Cherokee Avenue SE, Atlanta'",1,'Mexican'
'The Melting Pot of Kennesaw',(770) 425-1411,"'10930 Crabapple Rd, Roswell'",3,'American'
'Fresh To Order - f2o',(678) 564-1400,"'5084 Buford Hwy NE, Doraville'",2,"'American,Sandwich'"
'The Olive Tree Restaurant',,'2500 Cobb Place Lane NW Ste 800',2,"'Italian,Mediterranean,Greek'"
'Lucky Key Chinese',(770) 270-1188,"'1260 Cumberland Mall SE, Atlanta'",1,"'Chinese,Japanese'"
'Baja Fresh Mexican Grill',,"'37 Beatty St, Ste 115, Hiram'",3,"'Mexican,Southwestern,Tex-Mex'"
'Burger Inn',(770) 926-1308,"'4135 Lavista Rd, Tucker'",1,'Burger'
'Chin Chin Chinese Cuisine',(404) 609-5618,'250 Park Avenue West Nw',2,"'Chinese,Sushi,Vegetarian'"
'Zesto',(404) 523-1973,"'9680 Main Street, Woodstock'",1,"'Burger,Desserts,Fast Food'"
'Chin Chin Chinese Restaurant',(770) 487-9188,"'1715 Howell Mill Rd NW, Atlanta'",1,'Chinese'
'Frosty Frog Creamery',(770) 704-9333,"'377 Moreland Ave NE, Atlanta'",1,"'Desserts,Deli,Ice Cream,Sandwich'"
'Bangkok Thai',(404) 874-2514,"'2100 Highway 54, Peachtree City, Atlanta'",2,"'Asian,Thai'"
'Sam & Rosco's Restaurant',(770) 949-1195,"'6205 Hickory Flat Hwy Ste 112, Canton'",3,"'Italian,Seafood,Steak'"
'Ken's Corner Grill',(770) 436-3251,"'1492 Piedmont Avenue NE, Atlanta'",1,"'Breakfast,Burger,Diner'"
'Judy's Country Kitchen',(678) 388-8680,"'7450 Douglas Blvd, Douglasville'",1,"'American,Southern'"
'The Ohio Hog Company',(770) 969-2464,"'2934 Atlanta Rd SE, Smyrna'",2,'BBQ'
'Nam Phuong Restaurant',(770) 409-8686,"'2745 Sandy Plains Road, Marietta'",1,'Vietnamese'
'The Iron Horse Tavern',(678) 291-9220,'1492 Highway 74 North Ste 6D',2,"'American,British,Burger'"
'Slice',(404) 917-1820,"'5495 Jimmy Carter Boulevard, Norcross, Atlanta'",1,"'Italian,Pizza,Sandwich,New American'"
'Chin Chin II',(404) 881-1511,"'29 Jones Street, Norcross, Norcross'",2,"'Chinese,Sushi'"
'Ted's Montana Grill',(678) 546-3631,"'85 Poplar Street NW, Downtown, Atlanta'",3,"'American,Steak,Burger'"
'Little Azio',(404) 624-0440,'699 Ponce De Leon Avenue NE',2,"'Italian,Pizza,Sandwich'"
'15th Street Pizza & Pub',(770) 507-1478,"'1680 Mall Of Georgia Boulevard, Buford'",2,"'Italian,Pizza,Bar Food'"
'Sea Breeze Seafood',(770) 577-9400,"'749 Moreland Ave SE, Atlanta'",2,"'Seafood,Steak'"
'Texas Roadhouse',(770) 429-9019,'2130 Jodeco Road',2,"'American,Steak,BBQ'"
'Sals Pizza',(770) 443-1492,"'9610 Hwy 5, Douglasville'",2,'Pizza'
'Fancy Pantry',(770) 650-6544,"'2475 Barrett Creek Parkway, Marietta'",1,'Sandwich'
'Jason's Deli',(770) 368-9440,'308 Main Street',1,"'American,Sandwich'"
'Three Dollar Cafe Jr.',(770) 457-8875,"'10595 Old Alabama Connector Rd, Alpharetta'",1,'American'
'Porto Brasil',(770) 390-2280,"'5131 Peachtree Pkwy, Norcross'",1,'Brazilian'
'The Righteous Room Atlanta',(404) 874-0939,"'3537 Chamblee Tucker Rd, Atlanta'",2,'American'
'Partners II Pizza',(770) 716-1528,"'7887 Roswell Rd, Sandy Springs'",2,"'Italian,Pizza,Sandwich'"
'Texas Roadhouse',(770) 439-1919,"'1051 Ponce De Leon Avenue NE, Atlanta'",2,"'American,Steak,BBQ'"
'Uncle Maddio's Pizza Joint',(770) 591-2685,'834 Glynn Street South 228',1,"'Pizza,Sandwich'"
'Tipsy Pig BBQ',(770) 885-5313,"'140 Depot Drive, Hiram'",1,'BBQ'
'El Nopalito Mexican',(770) 590-9253,"'9745 Hwy 92, Woodstock'",1,'Mexican'
'Mi Casa Mexican Restaurant',(770) 591-3483,"'3020 Five Forks Trickum Rd SW, Lilburn'",1,'Mexican'
'Mo's Pizza',(404) 320-1258,"'800 Ernest W Barrett Pkwy NW, Kennesaw'",1,"'Pizza,Sandwich'"
'The Melting Pot of Duluth',(770) 623-1290,"'8265 hwy 92, Woodstock'",3,'American'
'Ipanema Brazilian Steakhouse',(770) 864-1126,'3109 Briarcliff Road NE',2,"'Steak,Brazilian'"
'Mellow Mushroom',(404) 577-1001,'3610 Satellite Boulevard',1,"'Italian,Pizza,Sandwich'"
'Moon Indian Cuisine',(770) 817-1097,"'4055 Old Milton Pkwy #9, Alpharetta'",2,'Indian'
'Daddy's Country Kitchen',(770) 974-2281,'400 West Peachtree Street',1,"'American,Breakfast,Sandwich,Southern'"
'Sushi Tomi Japanese Restaurant',(770) 631-1108,"'2144 Johnson Ferry Rd Northeast, Atlanta'",2,"'Japanese,Sushi,Teriyaki'"
'El Charro Mexican Restaurant',(770) 786-2483,"'3485 Acworth Due West Road NW, Suite 200, Acworth'",3,'Mexican'
'Boudreaux's Cafe Acadiana',(770) 814-8388,"'286 Highway 74 North, Peachtree City'",2,"'Cafe,Seafood,Cajun'"
'R L's Off The Square',(770) 385-5045,"'3165 Elm Street NE, Covington'",3,"'Soul Food,Southern,Cajun,Creole'"
'Ali Baba Mediterranean',(404) 681-3997,"'2750 Buford Hwy, Duluth'",1,"'Mediterranean,Sandwich'"
'California Pizza Kitchen at Pine Straw',(770) 971-7950,"'1113 Floyd Street NE, Covington'",2,'Pizza'
'Kang Buk Japanese Restaurant',(678) 714-7147,"'60 Broad Street NW, Atlanta'",2,"'Japanese,Sushi'"
'Umma's House Restaurant & Cafe',(404) 477-3255,"'4250 Roswell Road, Marietta'",2,"'Japanese,Korean,Sushi,Bubble Tea'"
'Mai Thai Restaurant',(770) 493-8002,"'2790 Lawrenceville Suwanee Rd., Suwanee'",1,"'Asian,Thai'"
'Texas Roadhouse',(770) 985-1450,"'75 5th Street NW, Atlanta'",3,"'American,Steak,BBQ'"
'Thai Chili',(404) 315-6750,"'4394 Hugh Howell Rd, Tucker'",3,"'Asian,Thai'"
'Taziki's Mediterranean Cafe',(678) 365-4403,"'1969 Dogwood Road, Snellville'",1,"'Mediterranean,Greek'"
'Canton Cook II',(404) 255-8000,"'2169 Briarcliff Road NE, Druid Hills/Emory, Atlanta'",2,"'Asian,Chinese'"
'Dickey's Barbecue Pit',(678) 364-9573,'5610 Glenridge Drive.',1,'Fast Food'
'El Zarape Mexican Restaurant',(770) 998-6553,"'6690 Roswell Road, Suite 410, Sandy Springs'",1,'Mexican'
'Rodney's Bar-B-Que And Catering',(770) 445-5900,"'460 Crosstown Dr, Peachtree City'",1,"'BBQ,Breakfast,Steak'"
'Tokyo Sushi',(678) 240-0602,"'880 Atlanta St, Roswell'",2,"'Japanese,Sushi'"
'Cosmo's Original Little Italy',(770) 338-9274,'4724 Dallas Acworth Hwy',2,"'Italian,Pizza'"
'Thai 5 & Sushi Bar',(404) 521-3555,"'980 Birmingham Rd #303, Alpharetta'",2,"'Asian,Japanese,Thai,Sushi'"
'Thai of Austell',(404) 940-1409,"'144 E Crogan St, Lawrenceville'",1,'Thai'
'Bagel Boys Cafe',(678) 240-0205,"'1148 Euclid Avenue NE, Little Five Points/Candler Park, Atlanta'",1,"'Breakfast,Coffee and Tea,Sandwich'"
'Eleanor's',(770) 434-1114,"'3999 Austell Road, Austell'",3,'American'
'China Garden',(770) 993-5511,"'4620 Kimball Bridge Rd, Alpharetta'",2,"'Asian,Chinese'"
'Sara Donuts',(770) 271-1129,"'1675 Cumberland Parkway Southeast, Smyrna'",1,"'Coffee and Tea,Donuts'"
'Rita's Italian Ice',(678) 765-2889,"'657 Holcomb Bridge Rd, Roswell'",1,'Desserts'
'Soho Bagel Co',(770) 479-6050,"'45 Satellite Blvd NW # 4, Suwanee, Suwanee'",1,'Sandwich'
'Siam Thai',(404) 371-4333,"'340 Town Center Avenue, Suwanee'",3,"'Asian,Thai'"
'Imperial of China',(404) 284-8811,"'3760 Sixes Rd Ste 104, Canton'",1,"'Asian,Chinese'"
'Taki Japanese Steakhouse',(678) 567-5888,"'123 Sycamore Street, Decatur'",3,"'Japanese,Seafood,Sushi'"
'El Nopal Mexican Restaurant',(770) 382-8550,"'4810 Covington Hwy, Decatur'",1,'Mexican'
'Simply Thai',(770) 458-9977,"'4904 Jimmy Lee Smith Pkwy., Hiram'",2,"'Asian,Seafood,Thai'"
'Nik's Place Restaurant and Bar',(678) 355-1088,'540 Old Mill Road',2,"'American,Greek'"
'Gyro Gyro',(770) 352-4976,"'4639 N Shallowford Rd, Atlanta'",2,"'Fast Food,Mediterranean,Greek'"
'Don Tello's Tex Mex Grill',(770) 388-9971,"'645 Whitlock Ave SW, Marietta'",2,"'Mexican,Tex-Mex'"
'Falafel Cafe',(770) 429-8999,'5000 Winters Chapel Road Suite 6',2,"'Mediterranean,Middle Eastern,Vegetarian'"
'Coyote's Mexican',(404) 373-9383,"'1432 Dogwood Drive Southeast, Conyers'",2,"'Mexican,Tex-Mex'"
'Las Flores',(770) 602-4949,"'950 Cobb Pkwy S, Marietta'",2,"'Mexican,Tex-Mex'"
'255 Tapas Lounge',(404) 522-2612,'105 Sycamore Pl',2,''
'Frontera Mex-Mex Grill - Stone Mountain',(770) 972-3366,"'957 South Main Street, Conyers'",2,'Mexican'
'Le Cafe Crepe',(770) 426-8003,"'255 Peters St, Atlanta'",3,"'French,Desserts'"
'Johnny's New York Style Pizza',(404) 874-8304,"'5074 Stone Mountain Hwy, Stone Mountain'",1,"'Italian,Pizza,Sandwich'"
'China House',(770) 288-2389,"'90 Marietta Station Walk NE, Marietta'",1,'Chinese'
'Sid's Pizza & Grill',(678) 319-4288,'1810 Cheshire Bridge Road NE',2,"'Burger,Pizza,Sandwich'"
'New Orleans Snoball Cafe',(404) 788-9141,"'2172 Hwy 20 W, McDonough'",1,'Desserts'
'Royal Stix',(770) 716-6128,"'2631 Peachtree Parkway, Suwanee'",2,"'Asian,Chinese,Japanese,Seafood,Thai,Sushi'"
'Duluth Rexall Grill',(770) 623-8569,"'340 Ponce De Leon Avenue, Decatur'",3,"'American,Southern,Diner'"
'New Saigon Vietnamese Bistro',(770) 495-8828,'805 Glynn Street South Suite 141',2,'Vietnamese'
'Okinawa',(770) 218-0982,"'3165 Buford Hwy, Duluth'",2,"'Japanese,Sushi'"
'Monterrey',(770) 493-3565,"'3780 Old Norcross Rd, Duluth'",1,"'Mexican,Southwestern'"
'Huey Luey's',(678) 567-0080,"'3718 Dallas Highway, Marietta'",2,"'Tex-Mex,Southwestern'"
'Pepperoni's',(770) 232-0224,"'3865 Lavista Rd, Tucker'",2,"'American,Italian'"
'Outback Steakhouse',(770) 442-8775,'5460 Wendy Bagwell Parkway',3,'Steak'
'Martin's',(678) 354-8674,"'2870 Peachtree Industrial Blvd Suite C&D, Duluth'",1,"'Breakfast,Fast Food,Sandwich'"
'Samad Mediterranean Grill and Market',(770) 807-3700,"'6400 North Point Parkway, Alpharetta'",1,"'Cafe,Mediterranean,Middle Eastern'"
'Thai Ginger',(678) 494-0880,"'2005 Cobb Pkwy NW, Kennesaw'",2,'Thai'
'Eleventh Street Pub',(404) 724-9060,"'8897 Roswell Road, Sandy Springs'",3,'Pub Food'
'Cafe Posh',(404) 303-7303,"'5399 Bells Ferry Road, Acworth'",1,"'Mediterranean,Middle Eastern,Sandwich,Salad'"
'LongHorn Steakhouse',(404) 843-1215,"'1041 W Peachtree Street NW, Atlanta'",2,"'American,Steak'"
'Jefferson's Restaurant',(770) 334-2069,"'4920 Roswell Road NE, Suite 14 Atlanta'",1,'American'
'Chanterelle's Cafe',(404) 758-0909,'6390 Roswell Road',1,"'American,Diner,International'"
'Sushi Sumo',(770) 752-8488,"'28 West Main St, Cartersville'",2,"'Asian,Japanese,Sushi'"
'Maritza & Frank's',(404) 559-6110,"'646 Evans St SW, Atlanta'",1,'Southern'
'Siracusa's New York Pizzeria',(770) 432-7454,"'3005 Old Alabama Road, Johns Creek'",2,"'Italian,Pizza,Sandwich'"
'Oak Grove Market',(404) 315-9831,"'637 N Central Ave, Atlanta'",1,"'American,Sandwich'"
'The Original Brooklyn Water Bagel Co.',(770) 988-9991,"'5350 United Drive SE, Suite 106'",1,"'Coffee and Tea,Breakfast,Sandwich'"
'Nagano',(770) 413-6151,"'2757 Lavista Road, Decatur'",2,"'American,Japanese,Sushi'"
'J Henrys',(678) 688-1769,"'2955 Cobb Parkway SE, Atlanta'",3,"'American,Seafood'"
'Natty's Jamaican & Soul Food Restaurant',(678) 354-3838,"'5295 Stone Mountain Hwy, Stone Mountain'",1,"'Caribbean,Soul Food'"
'Pearl Restaurant & Lounge',(404) 523-2121,"'110 W College Street, Griffin'",3,"'Japanese,Seafood'"
'Marie's Italian Deli',(770) 886-0084,'680 Powder Springs Street Ste 108',2,"'Italian,Pizza'"
'Frosty Caboose',(770) 451-4556,"'253 Peters Street SW, Atlanta'",1,"'Desserts,Ice Cream'"
'Sushinobo in Vinings',(678) 401-7322,"'580 Atlanta Road., #34, Tri County Plaza Publix Shopping Center'",2,"'Japanese,Sushi'"
'Los Arcos',(678) 560-8222,"'5435 Peachtree Road, Chamblee'",1,"'American,Mexican'"
'Sushi Nami too',(404) 844-2891,"'4500 West Village Place, Suite 1005, Smyrna'",3,"'Japanese,Sushi'"
'Panera Bread',(404) 373-4240,"'3101 Roswell Road, Marietta'",1,'Sandwich'
'Zen Tea',(678) 547-0877,"'5610 Glenridge Dr, Sandy Springs'",1,"'Desserts,Tea'"
'Black Bear Tavern',(404) 355-9089,'1545 North Decatur Road',2,'American'
'Slices Pizzeria',(770) 227-0022,"'5356 Peachtree Rd, Chamblee'",1,"'Italian,Pizza,Sandwich'"
'Daily Grind Coffee House & Cafe',(770) 422-9480,"'1931 Peachtree Road NE, Atlanta'",1,"'Coffee and Tea,Sandwich'"
'Boulder Creek Coffee',(678) 765-7985,"'136 W Solomon St, Griffin'",1,"'Coffee and Tea,Tea'"
'Candler Park Market Deli and Kitchen',(404) 373-9787,"'3960 Mary Eliza Trace, Marietta'",1,"'Healthy Food,Burger,Sandwich'"
'Las Arepas de Julia',(770) 559-4094,"'2815 Buford Drive, Buford'",1,"'Latin American,Colombian'"
'Nagoya Japanese Restaurant',(770) 972-8899,"'1642 McLendon Ave, Atlanta'",1,"'Japanese,Sushi'"
'Avondale Pizza Cafe',(404) 299-6922,"'4044 Lawrenceville Hwy, Lilburn'",1,"'American,Cafe,Pizza'"
'Donny's Home Cooking',(770) 499-1111,"'2944 Rosebud Rd, Loganville'",1,'Southern'
'House of Ming',(770) 977-7538,'2823 East College Avenue',2,'Chinese'
'Where There's Smoke BBQ and Catering',(770) 786-9400,"'3940 Cherokee St., Kennesaw'",3,"'Burger,BBQ'"
'Hodge's Bar-B-Que',(404) 284-4644,"'3101 Roswell Rd, Marietta'",1,"'BBQ,Southern'"
'Golden Chopstix',(770) 461-9600,"'3139 Hwy 11 S, Mansfield'",1,'Chinese'
'Sugar Benders Bakery',(678) 665-2211,"'2141 Candler Rd, Decatur'",3,"'Coffee and Tea,Breakfast'"
'Taqueria San Pancho',(770) 552-1155,"'21 Hudson Plz, Fayetteville'",1,'Mexican'
'Kampai Japanese & Hibachi',(678) 417-0086,"'255 Village Parkway NE, Suite 240A, Marietta'",3,"'Japanese,Sushi'"
'Zaxby's',(770) 772-9356,"'10479 Alpharetta Street, Roswell'",1,'Fast Food'
'Athenas Pizza Buford',(770) 831-8311,"'9700 Medlock Bridge Rd, Johns Creek'",1,"'American,Mediterranean,Pizza,Greek'"
'Daruma',(770) 489-1285,"'13788 Highway 9 N, Alpharetta'",2,"'Japanese,Seafood,Steak'"
'Hunan Inn Chinese',(770) 493-8268,"'6986 McEver Road Stuie A, Buford'",1,"'Asian,Chinese'"
'Chic-a-Loes',(404) 768-1811,"'9300 The Landing Dr, Douglasville'",1,'American'
'Jasmine Cafe',(678) 290-0211,"'3662 Chamblee Tucker Rd, Chamblee'",2,"'Mediterranean,Middle Eastern'"
'Royal Chef',(770) 716-8299,"'2879 E Point St, East Point'",1,'Asian'
'J Buffalo Wings',(770) 236-9900,"'2755 Canton Rd, Marietta'",1,"'American,Asian,Sandwich'"
'Maruthi Foods',(404) 578-7500,'840 Glynn Street South Ste 330',1,"'Pakistani,Indian,Vegetarian'"
'Partners II Pizza at Summergrove',(770) 253-9221,"'4850 Sugarloaf Parkway, Lawrenceville'",1,"'American,Italian,Pizza'"
'Wing Factory Cafe',(770) 794-9373,"'3312 Peachtree Industrial Blvd Ste 2, Duluth'",1,'Sandwich'
'Three Colors Asian Kitchen',(770) 977-1688,"'48 Market Square Rd, Newnan'",1,"'American,Asian'"
'Longhorn Steakhouse',(770) 252-5300,'840 Ernest West Barrett Parkway NW',2,"'American,Steak'"
'Brooklyn Bagel Bakery Comp',(770) 569-7290,"'2060 Lower Roswell Rd, Marietta'",1,"'American,Sandwich'"
'AmeriBistro',(770) 739-0604,"'1112 Bullsboro Drive, Newnan'",1,"'Fast Food,Sandwich,Seafood'"
'Noosh Kitchen',(770) 609-8133,"'9925 Haynes Bridge Rd, Johns Creek'",2,"'Mediterranean,Middle Eastern,Iranian'"
'Jamal's Buffalo Wings',(404) 221-0088,"'1025 Veterans Memorial Hwy, Mableton'",1,'Seafood'
'Little's Food Store',(404) 963-7012,"'11880 Douglas R0ad, Alpharetta'",1,'Deli'
'Yasin's Fish Supreme',(404) 765-9823,"'10 Northside Dr NW, Atlanta'",1,'Seafood'
'Great Harvest Bread Company',(770) 622-0222,"'198 Carroll Street, Atlanta'",1,"'Coffee and Tea,Sandwich'"
'Sunshine Jamaican Restaurant',,"'5340 Old National Hwy, Atlanta'",1,"'Caribbean,Jamaican'"
'Bernhard's Bread Bakery & Cafe',(770) 218-1153,"'10305 Medlock Bridge Rd, Johns Creek'",1,"'Bakery,German'"
'Karachi Broast and Grill',(678) 291-0101,"'5998 Memorial Drive, Suite B'",1,"'American,Middle Eastern,Pakistani'"
'Rocky's Pizza & Sub',(770) 478-2620,"'1592 Atlanta Road SW, Marietta'",1,"'American,Italian,Pizza'"
'Little Barn',(770) 962-1367,"'5775 Jimmy Carter Blv, Norcross'",1,'American'
'B Q Wings',(770) 497-0088,"'8113 Tara Blvd, Jonesboro'",1,"'Burger,Sandwich'"
'Bruster's Ice Cream',(770) 516-7722,"'60 E Pike St, Lawrenceville'",1,"'Desserts,Ice Cream'"
'Firehouse Subs',(770) 565-5952,"'3631 Peachtree Industrial Blvd, Duluth'",1,'Sandwich'
'Hop Shing',(404) 329-9636,"'3735 Trickum Rd NE, Marietta'",1,'Chinese'
'Queens Restaurant & Lounge',(404) 759-6225,"'1100 Johnson Ferry Rd, Marietta'",2,"'African,Breakfast,Cajun'"
'China Doll',(770) 955-6544,"'2566 Shallowford Rd NE, Atlanta'",1,"'Asian,Chinese'"
'Wings And Chinese',(770) 949-6666,"'6889 Peachtree Industrial Blvd, Norcross'",1,'Chinese'
'Jade Dragon',(770) 381-1818,"'1230 Powers Ferry Rd SE, Marietta'",2,"'Asian,Chinese'"
'Farmer's Basket',(404) 995-0089,"'4300 Chapel Hill Rd, Douglasville'",1,"'American,Southern'"
'Rita's Italian Ice and Old Fashioned Frozen Custard',(770) 986-9335,"'4230 Lawrenceville Hwy NW, Lilburn'",1,"'Desserts,Beverages'"
'Jamaica Breeze',(770) 962-3989,"'3393 Peachtree Rd NE, Atlanta'",1,"'American,Caribbean,Jamaican'"
'Merhaba Shawarma',(404) 228-2644,"'3530 Ashford Dunwoody Rd Northeast, Atlanta'",1,"'International,Mediterranean,Middle Eastern'"
'China Dragon',(404) 815-8898,"'455 Grayson Hwy, Lawrenceville'",1,"'Asian,Chinese'"
'Trigos Colombian Restaurant',(678) 985-3444,"'4188 E Ponce De Leon Ave, Clarkston'",2,"'Latin American,Colombian'"
'Dynasty Chinese Restaurant',(770) 483-0800,"'798 Ponce De Leon Ave NE, Atlanta'",1,'Chinese'
'Gallery Cafe',(404) 848-8474,"'860 Duluth Hwy, Lawrenceville'",2,"'French,Cafe'"
'Lee's Express Chinese Food',(770) 963-0500,"'1823 Hwy 138 SE Ste 300B, Conyers'",1,'Chinese'
'Yuan Li Chinese Restaurant',(770) 888-5168,"'3655 Roswell Road NE, Buckhead, Atlanta'",1,'Chinese'
